file_name,Transcription,phrase,merged_prompt,word_error_rate,character_error_rate
1249120_44273314_94623228.wav, when i wake up in the morning i feel dizzy,when i wake up in the morning i feel dizzy,Dizziness and vertigo,0.0,0.0238
1249120_44273314_84611968.wav, my neck has been sore since the accident,my neck has been sore since the accident,"Neck, back or spinal issues",0.0,0.025
1249120_44273314_84076771.wav, having difficulty moving my knee,having difficulty moving my knee,Leg and foot pain,0.0,0.0312
1249120_44273314_69108455.wav, have severe cold and cough,have severe cold and cough,Respiratory issue,0.0,0.0385
1249120_44273314_70741506.wav, i notice a lot more hair coming out than usual when i brush my hair,i notice a lot more hair coming out than usual when i brush my hair,Hair and skin issues,0.0,0.0149
1249120_44273314_75699317.wav, i have severe dry cough,i have severe dry cough,Respiratory issue,0.0,0.0435
1249120_44273314_93618448.wav, i have a heart pain in my stomach,i have a hard pain in my stomach,Digestive issues,0.125,0.0938
1249120_44273314_96091387.wav, i feel that there is great pain in my left shoulder,i feel that is great pain in my left shoulder,Shoulder pain,0.1,0.1556
1249120_44292353_25313684.wav, sometimes i feel like a claw on my chest that leaves me breathless,sometimes i feel like a claw on my chest that leaves me breathless,,0.0,0.0152
1249120_44292353_40076348.wav, sometimes when its cold outside my face hurts especially around the pimples that are ready to pop,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,Hair and skin issues,0.1111,0.0303
1249120_44273314_96055783.wav, my head is so heavy i cant think normally,my head is so heavy cant think normally,,0.125,0.0769
1249120_44292353_67132028.wav, i feel weak all over,i feel weak all over,General weakness,0.0,0.05
1249120_44273314_95639193.wav, i hit the ground when trying to shoot a basketball,i hit the ground when trying to shoot a basketball,Wound and injury,0.0,0.02
1249120_44292353_47569087.wav, i feel i went to an acupuncturist practice and had a hundred needles in my shoulder,i feel like i went to an acupunctures practice and had  needles in my shoulder,Shoulder pain,0.2667,0.2179
1249120_44292353_69566092.wav, i love to garden but i get a terrible twinge in my lower back when i lean over,i love to garden but i get a terrible twinge in my lower back when i lean over,"Neck, back or spinal issues",0.0,0.0128
1249120_44273314_98448714.wav, i feel sad like hurt or pain,i feel sad like hurt or pain,Emotional and mental health,0.0,0.0357
1249120_44292353_38765156.wav, i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,Wound and injury,0.0,0.0078
1249120_44292353_25851801.wav, when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded,Dizziness and vertigo,0.0,0.0154
1249120_44292353_71029438.wav, my neck is annoying me i cant sleep because of it,my neck is annoying me i cant sleep bacause of it,"Neck, back or spinal issues",0.0909,0.0408
1249120_44273314_97771287.wav, my foot had been aching since last tuesday,my foot had been aching since last tuesday,Leg and foot pain,0.0,0.0238
1249120_44292353_62335378.wav, i have eruptions on my face that come and go,i have eruptions on my face that come and go ,Hair and skin issues,0.0,0.0444
1249120_44292353_23165570.wav, i feel my heart hurts when i ran for a long distance,i felt my heart hurts when i ran for along distance,Chest pain,0.2727,0.0784
1249120_44292353_53318642.wav, my shower drain is full of hair every time,my shower drain is full of hair every time,Hair and skin issues,0.0,0.0238
1249120_44292353_70288448.wav, when i raise my hand i feel pain in my shoulder,when i raise my hand i feel pain in my shoulder,Shoulder pain,0.0,0.0213
1249120_44292353_31900996.wav, i have mental suffering,i have a mental suffering,Emotional and mental health,0.2,0.12
1249120_44292353_53478447.wav, i have a painful cramp in my feet,i have a painful cramp in my feet,Leg and foot pain,0.0,0.0303
1249120_44292353_18156280.wav, i am having running nose,i am having running nose,Feeling cold/hot,0.0,0.0417
1249120_44292353_107326859.wav, i feel dizzy when i step in front of my laptop for an hour or two what possibly could be the reason,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,Dizziness and vertigo,0.1429,0.0412
1249120_44294866_102078306.wav, i showed him pain in my kneecap after working out,i have shooting pain in my kneecap after working out,Leg and foot pain,0.2,0.2115
1249120_44294866_105332708.wav, i dont have full range of motion with my arms,i dont have full range of motion with my arms,Shoulder pain,0.0,0.0222
1249120_44294866_104430582.wav, i have a throbbing in my joints,i have a throbbing in my joints,Muscle and joint pain,0.0,0.0323
1249120_44294866_102664880.wav, i often gain sharp pain in my chest and i cant tell what im doing that might be triggering it,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it,Chest pain,0.0952,0.0532
1249120_44292353_79362392.wav, i feel very hard to breathe,i feel very hard to breathe,,0.0,0.037
1249120_44292353_83240359.wav, i was watching tv and suddenly have blurry vision,i was watching tv and suddenly have blurry vision,Sensory issues,0.0,0.0204
1249120_44294866_106050928.wav, i was diagnosed with pneumonia i cant breathe easily,i was diagnosed with pneumonia i cant breath easily,,0.1111,0.0392
1249120_44292353_95216909.wav, i got injured exercising,i got injured exercising,Wound and injury,0.0,0.0417
1249120_44294866_102554677.wav, they are frightening in my face and other problems in my derma like itching,i have acne in my face and other problema in my derma like itching,Hair and skin issues,0.2857,0.2576
1249120_44294866_103485284.wav, my daughter had her age brown d and it all it on openings of skin in one of her braoms that its not puffy and easy,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,Wound and injury,0.4583,0.2437
1249120_44292353_95558066.wav, i have a great stomach ache and i cant eat anything,i have a great stomach ache and i cant eat any thing,Digestive issues,0.1667,0.0385
1249120_44294866_103743912.wav, yesterday i had a shoulder pain,yesterday i had a shouder pain,Shoulder pain,0.1667,0.0667
1249120_44294866_104237668.wav, i have a pain in my head,i have a pain in my head,,0.0,0.0417
1249120_44294866_103812071.wav, i have a rake when i go to the pool,i have a ear ache when i go to the pool,Sensory issues,0.1818,0.1538
1249120_44294866_104890103.wav, i have a hurt muscle pain since i went to the gym,i have a hard muscle pain since i went to the gym,Muscle and joint pain,0.0833,0.0612
1249120_44294866_37364395.wav, severe pain in the upper left side of chest and may have pain to back,severe pain in the upper left side of chest and may have pain to back,Chest pain,0.0,0.0145
1249120_44294866_23003547.wav, i feel weak all over,i feel weak all over,General weakness,0.0,0.05
1249120_44294866_14283535.wav, i start taking swim relation and i guess i swallow too much water from my nose because this sinusitis is killing me now,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,Wound and injury,0.2174,0.1473
1249120_44294866_30296550.wav, the crushing sensation on my heart leave me breathless,the crushing sensation on my heart leaves me breathless,Chest pain,0.1111,0.0364
1249120_44294866_20041027.wav, i am disappointed,im disappointed,Emotional and mental health,1.0,0.2
1249120_44294866_29285051.wav, and having runic nose,i am having running nose,Feeling cold/hot,0.6,0.25
1249120_44294866_13068476.wav, the area around my heart doesnt feel good,the area around my heart doesnt feel good,Chest pain,0.0,0.0244
1249120_44294866_19000724.wav, when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded,Dizziness and vertigo,0.0,0.0154
1249120_44294866_21761084.wav, i got acne when i had titty,i got acne when i ate chili,Hair and skin issues,0.2857,0.3333
1249120_44294866_16718315.wav, i get a knee pain when i walk a lot,i get a knee pain when i walk a lot,Leg and foot pain,0.0,0.0286
1249120_44294866_29194304.wav, i usually have a bad cough when i get food,i usually have a bad cough when i get flu,Respiratory issue,0.1,0.0976
1249120_44294866_30450066.wav, i have a neck pain when i sit in front of my laptop,i have a neck pain when i sit infront of my laptop,"Neck, back or spinal issues",0.1667,0.04
1249120_44294866_15891095.wav, i have shoulder pain when i try to carry my groceries,i have shoulder pain when i try to carry my groceries,Shoulder pain,0.0,0.0189
1249120_44294866_107429604.wav, every time i comb my hair there are so many hairs in my comb,every time i comb my hair there are so many hair in my comb,Hair and skin issues,0.0714,0.0339
1249120_44294866_18570665.wav, i have a rupseum on my facecom and go,i have eruptions on my face that come and go ,Hair and skin issues,0.5,0.3556
1249120_44294866_52604131.wav, stiffness inability to look right or left except by moving the whole body,stiffness inability to look right or left except by moving the whole body,"Neck, back or spinal issues",0.0,0.0137
1249120_44294866_49687487.wav, i had an accident and my wound was opened when i arrived to hospital,i had an accident and my wound was open when i arrived to hospital,Wound and injury,0.0714,0.0455
1249120_44294866_43326442.wav, i have a vein in my elbow joint,i have a pain in my elbow joint,Muscle and joint pain,0.125,0.0968
1249120_44294866_58377113.wav, sometimes when it is cold outside my face hurts especially around the peoples that are ready to go,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,Hair and skin issues,0.1111,0.0505
1249120_44294866_52206190.wav, my shoulder has a great pain,my shoulder has agreat pain,Shoulder pain,0.4,0.0741
1249120_44294866_53414183.wav, im not god im feeling so cold,im not good im feeling so cold,Feeling cold/hot,0.1429,0.0667
1249120_44294866_53713877.wav, i feel very hard to breathe,i feel very hard to breathe,,0.0,0.037
1249120_44294866_56914981.wav, my lower back hurts but it improves if i stretch it,my lower back hurts but it improves if i stretch it,Muscle and joint pain,0.0,0.0196
1249120_44294866_52332577.wav, i dont do anything at home and still i feel exhausted,i dont do anything at home and still i feel exhausted,General weakness,0.0,0.0189
1249120_44294866_57205296.wav, i feel a burning sensation in my gut about  hours after each meal,i feel a burning sensation in my guts about  hours after each meal,Digestive issues,0.0769,0.0303
1249120_44294866_38949666.wav, files call is cracked like nuts,fell skull is cracked like nuts,,0.3333,0.2258
1249120_44294866_39510206.wav, i love to grab them but i get a terrible pinch in my lower back when i lean over,i love to garden but i get a terrible twinge in my lower back when i lean over,"Neck, back or spinal issues",0.1667,0.141
1249120_44294866_72495478.wav, my head hurts when im doing this,my head hurts when im doing this,,0.0,0.0312
1249120_44294866_69316456.wav, my hair is falling out after i take a shower,my hair is falling out after i take a shower,Hair and skin issues,0.0,0.0227
1249120_44294866_73599319.wav, when i force my eyes to view i have blurry vision,when i force my eyes to view i have blurry vision,Sensory issues,0.0,0.0204
1249120_44294866_67568437.wav, my hair isnt well,my hair isnt well,Hair and skin issues,0.0,0.0588
1249120_44294866_64368433.wav, i was traveling by ship and i feel dizzy,i was travelling by ship and i feel dizzy,Dizziness and vertigo,0.1111,0.0488
1249120_44294866_61770999.wav, when i move on my shoulder pain shoots down my arms,when i move on my shoulder pain shoots down my arm,Shoulder pain,0.0909,0.04
1249120_44294866_74679338.wav, i have a stomach ache and i cant eat anything,i have a great stomach ache and i cant eat any thing,Digestive issues,0.25,0.1538
1249120_44294866_76461050.wav, my neck is annoying me i cant sleep because of it,my neck is annoying me i cant sleep bacause of it,"Neck, back or spinal issues",0.0909,0.0408
1249120_44294866_60643161.wav, i cant stand up or sit down i have a pain in my back that annoys me,i cant stand up or sit down i have a pain in my back that annoys me,"Neck, back or spinal issues",0.0,0.0149
1249120_44294866_63987415.wav, when i raise my head i feel pain in my shoulder,when i raise my hand i feel pain in my shoulder,Shoulder pain,0.0909,0.0638
1249120_44294866_63568111.wav, i feel a great pain in my shoulder when i try to lift something heavy,i feel a great pain in my shoulder when i try to lift something heavy,Shoulder pain,0.0,0.0145
1249120_44294866_68130365.wav, i have a pain in my stomach,i have a pain in my stomach,Internal pain,0.0,0.037
1249120_44294866_61858983.wav, i got injured exercising,i got injured exercising,Wound and injury,0.0,0.0417
1249120_44294866_77416341.wav, the warming system of my house is broken and feels cold,the warming system of my house is broken and  feel so cold,Feeling cold/hot,0.1667,0.069
1249120_44294866_63476113.wav, i was watching tv and its hopefully have a better vision,i was watching tv and suddenly have blurry vision,Sensory issues,0.4444,0.3469
1249120_44294866_90929031.wav, it is like i have a needle push and throw my arrow,it is like i have a needle pushing through my heart,Chest pain,0.3636,0.2353
1249120_44294866_86233279.wav, i have a blurry vision and it cant see in the darkness what is the reason doctor,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,Sensory issues,0.0588,0.0494
1249120_44294866_90790242.wav, it adds from end center of top,itch at front and center of scalp,Hair and skin issues,0.7143,0.3939
1249120_44294866_98831261.wav, i feel dizzy when i sit in front of my laptop for an hour or two what possibly could be the reason,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,Dizziness and vertigo,0.1429,0.0309
1249120_44294866_80026823.wav, i felt my heart hurt when i ran for a long distance,i felt my heart hurts when i ran for along distance,Chest pain,0.2727,0.0588
1249120_44294866_96337692.wav, when it bends over i get a shooting bang down my back,when i bend over i get a shooting pain down my back,"Neck, back or spinal issues",0.25,0.1176
1249120_44294866_89734541.wav, my entire body is breathing,my entire body is freezing,Feeling cold/hot,0.2,0.1923
1249120_44294866_78490603.wav, my nose is congested all the time and there is this glowy secretion in my throat that make it impossible for me to sleep i often have to not sit down,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down,,0.2,0.0789
1249120_44294866_94282612.wav, i have terrible pain in my heart,i have terrible pain in my heart,Chest pain,0.0,0.0312
1249120_44294866_94374240.wav, i feel something hurt me in taking breath and i cant take my breath,i feel something hurt me in taking breath and i cant take my breath,,0.0,0.0149
1249120_44294866_92792208.wav, when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded,Dizziness and vertigo,0.0,0.0154
1249120_44323331_14650475.wav, i can hardly breathe,i can hardly breathe,,0.0,0.05
1249120_44294866_99659302.wav, i feel a soreness in my knees when i walk,i feel a soreness in my knees when i walk,Muscle and joint pain,0.0,0.0244
1249120_44323331_13821399.wav, the,there is a sharp pain in my calve,Muscle and joint pain,1.0,0.9091
1249120_44323331_16235297.wav, the,when i play football i have joint pain,Muscle and joint pain,1.0,0.8947
1249120_44323331_15655234.wav, when i remember here i feel down,when i remember her i feel down,Emotional and mental health,0.1429,0.0645
1249120_44323331_109641805.wav, the,severe pain in the ear,Sensory issues,0.8,0.8182
1249120_44323331_16590901.wav, the,i feel severe itching in the skin with redness,Hair and skin issues,0.8889,0.913
1249120_44323331_22225771.wav, the,i have a sharp pain in my ear,Sensory issues,1.0,0.8966
1249120_44323331_12481133.wav, the,i cut my hand a couple of weeks ago and even though i keep using an antibiotic cream its not getting better,Wound and injury,1.0,0.9626
1249120_44323331_18782425.wav, the,my son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected,Wound and injury,0.9524,0.96
1249120_44323331_20802934.wav, i cannot be a,i cannot bear this squeezing sensation i have in my chest,Chest pain,0.8182,0.7895
1249120_44323331_10095808.wav, the,there is a sharp pain in my bicep,Muscle and joint pain,1.0,0.9091
1249120_44323331_17693815.wav, i cannot bark because of,i cant breath because of  cough,Respiratory issue,0.5,0.4516
1249120_44323331_15039513.wav, i get ie john where i try to,i get i joint pain when i try to bend my leg or my arm,Muscle and joint pain,0.6667,0.6111
1249120_44323331_24602215.wav, the,there is pain in my joints i can not bear pain,Muscle and joint pain,1.0,0.9348
1249120_44323331_27898617.wav, i feel easy whenever i stand up,i feel dizzy whenever i stand up,Dizziness and vertigo,0.1429,0.1562
1249120_44323331_24461872.wav, i cannot stop going,i cant stop coughing,Respiratory issue,0.5,0.35
1249120_44323331_30817447.wav, the,red flushes accompanied with itchy,Hair and skin issues,1.0,0.9118
1249120_44323331_28822792.wav, the,all of a sudden i felt dizzy when i stood up,Dizziness and vertigo,1.0,0.9091
1249120_44323331_26386155.wav, the,my head is spinning when i get up,Dizziness and vertigo,1.0,0.9091
1249120_44323331_23606264.wav, i,i toppled over while jumping to catch the ball,Wound and injury,0.8889,0.9565
1249120_44323331_25847807.wav, the,my right shoulder clicks when i move my arm,Shoulder pain,1.0,0.907
1249120_44323331_22949427.wav, the,i feel pain in my joint after an injury in the last football match i played,Muscle and joint pain,0.9375,0.9467
1249120_44323331_25968681.wav, i have,i have severe shoulder pain,Shoulder pain,0.6,0.8148
1249120_44323331_26408664.wav, the,the wound is still open,Wound and injury,0.8,0.8696
1249120_44323331_23843315.wav, my son i scared had made with an old road or add that sport has become in the end and you like it is,my son nicked his neck with an old razor and that spot has become inflamed and looks like it is infected,Wound and injury,0.619,0.3462
1249120_44323331_26313266.wav, i am,i am worried how cold intolerant i am i am always shivering even out in the sun,Feeling cold/hot,0.8824,0.9367
1249120_44323331_53313006.wav, the,i broke my ankle while doing rock climbing in the carpathians,Wound and injury,0.9091,0.9344
1249120_44323331_59510879.wav, and,sharp pain and heavy breathing,Internal pain,0.8,0.8667
1249120_44323331_54400222.wav, the,standing less than five minutes and my back start to ache,"Neck, back or spinal issues",1.0,0.9298
1249120_44323331_34357709.wav, my old,my wound opened up again,Wound and injury,0.8,0.8333
1249120_44323331_55722581.wav, the,when i wake up in the morning i feel a soreness in my body,Muscle and joint pain,0.9286,0.931
1249120_44323331_47564425.wav, the,surgical wounds red firing pus painful and hot to the touch,Wound and injury,0.9091,0.9322
1249120_44323331_33624071.wav, the,my body feels weak after my first day in the gym why,General weakness,0.9167,0.9231
1249120_44323331_51610812.wav, the,pain in the large neck,"Neck, back or spinal issues",0.8,0.8182
1249120_44323331_38538892.wav, i had a thought that you might want,i had a sharp pain in my stomach,Digestive issues,0.625,0.6562
1249120_44323331_42291661.wav, i have a strong sulaim,i have a strong shoulder pain,Shoulder pain,0.3333,0.3103
1249120_44323331_45513911.wav, the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,i stopped sports because i get injury from sports,Wound and injury,49.3333,35.9184
1249120_44323331_35285585.wav, i feel a great amount of pressure of my head,i feel a great amount of pressure of my head,,0.0,0.0227
1249120_44323331_59191528.wav, i get an air ac when it is cold,i get an ear ache when it is cold,Sensory issues,0.2222,0.1515
1249120_44323331_61837950.wav, i have been feeling very sad lately,ive been feeling very sad lately,Emotional and mental health,0.3333,0.125
1249120_44323331_70756728.wav, the,it started as a tinnitus but today the pain is throbbing and unbearable,Sensory issues,0.9231,0.9437
1249120_44323331_63059317.wav, my back hurts me a lot,my back hurts me a lot,"Neck, back or spinal issues",0.0,0.0455
1249120_44323331_63393498.wav, i have a great,i have a great pain in my foot like thrombing pain with relaxing my pain releif,Leg and foot pain,0.75,0.8354
1249120_44323331_66888889.wav, the,my joints ache whenever it is cold,Muscle and joint pain,1.0,0.8824
1249120_44323331_75046615.wav, i have a problem in my back i cannot stand it,i have a problem in my back i cannot extend it,"Neck, back or spinal issues",0.0909,0.087
1249120_44323331_63502960.wav, the,feels like there are pins and needles sticking in my joints,Muscle and joint pain,1.0,0.9322
1249120_44323331_77964928.wav, the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,i never had any acne problem until my last pregnancy when all of a sudden my back got covered in zits,Hair and skin issues,21.1429,17.2376
1249120_44323331_72563945.wav, the,i feel deep tingling when i touch acne followed by bad sensation,Hair and skin issues,1.0,0.9375
1249120_44323331_63258394.wav, i have got four,i have dark spots on my skin,Hair and skin issues,0.7143,0.6786
1249120_44323331_95281494.wav, i have,it hurts when i bent my arm,Muscle and joint pain,0.8571,0.8519
1249120_44323331_88012031.wav, the,it hurts when i raise my arm up,Shoulder pain,1.0,0.871
1249120_44323331_89173398.wav, i have a,i have an indigestion,Digestive issues,0.5,0.6667
1249120_44323331_81285987.wav, the,i feel strong pain in my knee after it was hit during the football match,Wound and injury,0.9333,0.9444
1249120_44323331_94962408.wav, i feel bad in my,i feel pain in my throat,Respiratory issue,0.3333,0.4583
1249120_44323331_89529293.wav, my hair is feeling out in hog amount,my hair is falling out in huge amount,Hair and skin issues,0.25,0.1351
1249120_44323331_86516132.wav, the,there is an injured person,Wound and injury,1.0,0.9231
1249120_44323331_82659146.wav, when i walk you,when i walk its hard to breath,,0.5714,0.6
1249120_44323331_81893062.wav, the,i feel pain in my ears with tinnitus,Sensory issues,1.0,0.9167
1249120_44323331_84030889.wav, i feel great pain in the head,i feel great pain in the head,,0.0,0.0345
1249120_44323331_84928769.wav, i have pain in my stomach,i have pain in my stomach,Digestive issues,0.0,0.04
1249120_44323331_79182023.wav, the,every time i take a deep breath i start coughing,Respiratory issue,1.0,0.9375
1249120_44323331_95219530.wav, i feel pain in my knee,i feel pain in my knee,Leg and foot pain,0.0,0.0455
1249120_44323331_95860925.wav, the,i made lots and lots of analysis to know the main reason for my stomach ache,Digestive issues,0.9375,0.9474
1249120_44442354_97149231.wav, and suffering from shark company being fed,im suffering from sharp cough accompanied by  phlegm,Respiratory issue,0.75,0.4615
1249120_44323331_95484507.wav, the,my son has a lot of acne,Hair and skin issues,1.0,0.875
1249120_44323331_95561004.wav, the,when i go to sleep i am feeling cold,Feeling cold/hot,1.0,0.9167
1249120_44442354_25790660.wav, i am a hair shorter,i have a hair shortage,Hair and skin issues,0.4,0.3182
1249120_44387284_64093494.wav, whats the way over whats the magic,i was injured during football match i was diagnosed with cruciate ligament,Wound and injury,1.0,0.7568
1249120_44415714_12774994.wav, i think its hot enough,i read a book for along time and when i finished reading i feel head ache,,0.9375,0.8356
1249120_44442354_57228239.wav, my skiing is the chain,my skin is itching,Hair and skin issues,0.75,0.5
1249120_44442354_96518720.wav, i film the state net in my elbows and shoulder,i fell a stiffness in my elbows and shoulders,Muscle and joint pain,0.5556,0.2889
1249120_44442354_52494335.wav, i cant hate an girlfriend because of my anger,i cant get a girlfriend because of my acne,Hair and skin issues,0.3333,0.1905
